file,Chamber,incapacitation,date,group,rep,genotype,cross,set_id,backg_id,Gname
2021-03-17_RNAi-36303-1_group1_31,31,111.066,2021-03-17,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-17_RNAi-36303-1_group1_32,32,123.383,2021-03-17,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-17_RNAi-36303-1_group1_33,33,121.379,2021-03-17,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_17,17,144.164,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_18,18,84.197,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_19,19,122.204,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_20,20,127.058,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_21,21,66.406,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_29,29,79.299,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_30,30,92.125,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_31,31,95.095,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_32,32,157.564,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-36304-1_group1_33,33,108.131,2021-03-17,group1,1,36304,NA,36304_NA,"NA","NA"
2021-03-17_RNAi-60071.3954-1_group1_17,17,78.337,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_18,18,193.497,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_19,19,132.886,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_20,20,167.205,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_21,21,153.615,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_29,29,92.342,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_30,30,98.391,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_31,31,133.39,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_32,32,113.196,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.3954-1_group1_33,33,176.179,2021-03-17,group1,1,60071,3954,60071_3954,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_17,17,129.254,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_18,18,123.499,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_19,19,143.506,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_20,20,106.477,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_21,21,122.281,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_29,29,81.343,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_30,30,117.092,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_31,31,149.476,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_32,32,160.227,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-17_RNAi-60071.25752-1_group1_33,33,155.843,2021-03-17,group1,1,60071,25752,60071_25752,attP40,FBgn0038850
2021-03-18_RNAi-31167.25750-1_group2_24,24,96.254,2021-03-18,group2,1,31167,25750,31167_25750,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_20,20,122.24,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_21,21,135.219,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_22,22,147.01,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_23,23,115.119,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_24,24,124.412,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_26,26,97.359,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_27,27,104.396,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_28,28,96.169,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_29,29,113.069,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-31167.3954-1_group1_30,30,99.376,2021-03-18,group1,1,31167,3954,31167_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_20,20,122.329,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_21,21,123.37,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_22,22,126.009,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_23,23,107.27,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_24,24,96.276,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_26,26,104.273,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_27,27,136.284,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_28,28,94.204,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_29,29,137.317,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.3954-1_group1_30,30,107.27,2021-03-18,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_17,17,223.468,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_18,18,169.054,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_19,19,47.239,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_20,20,156.264,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_21,21,109.073,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_29,29,113.313,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_30,30,130.122,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_31,31,142.361,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_32,32,117.225,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-35027.51941-1_group1_33,33,106.26,2021-03-18,group1,1,35027,51941,35027_51941,attP2,FBgn0038853
2021-03-18_RNAi-60071.51941-1_group1_20,20,104.365,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_21,21,103.3,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_22,22,130.054,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_23,23,128.342,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_24,24,89.116,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_26,26,130.054,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_27,27,70.491,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_28,28,114.418,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_29,29,67.091,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-18_RNAi-60071.51941-1_group1_30,30,135.347,2021-03-18,group1,1,60071,51941,60071_51941,attP40,FBgn0038850
2021-03-23_RNAi-32871.25750-1_group1_17,17,148.975,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_18,18,53.032,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_19,19,226.535,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_20,20,154.258,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_21,21,187.137,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_29,29,168.09,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_30,30,226.535,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_31,31,174.243,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_32,32,171.509,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.25750-1_group1_33,33,218.313,2021-03-23,group1,1,32871,25750,32871_25750,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_17,17,228.294,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_18,18,187.232,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_19,19,163.384,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_20,20,267.334,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_21,21,232.215,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_29,29,193.179,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_30,30,111.183,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_31,31,149.374,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_32,32,187.232,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-32871.51941-1_group1_33,33,190.48,2021-03-23,group1,1,32871,51941,32871_51941,attP2,Cortactin
2021-03-23_RNAi-33646.51941-1_group_17,17,231.497,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_18,18,295.005,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_19,19,44.207,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_20,20,169.265,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_21,21,166.507,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_29,29,107.02,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_30,30,152.223,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_31,31,1.048,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_32,32,18.021,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-33646.51941-1_group_33,33,159.141,2021-03-23,group,1,33646,51941,33646_51941,attP2,Atpalpha
2021-03-23_RNAi-36303-1_group1_17,17,176.265,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_18,18,154.422,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_19,19,199.025,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_20,20,85.105,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_21,21,132.459,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_29,29,87.213,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_30,30,109.531,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_31,31,144.271,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_32,32,176.265,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-36303-1_group1_33,33,99.317,2021-03-23,group1,1,36303,NA,36303_NA,"NA","NA"
2021-03-23_RNAi-51511.51941-1_group1_17,17,167.51,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_18,18,169.008,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_19,19,191.229,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_20,20,72.466,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_21,21,141.511,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_29,29,192.411,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_30,30,167.51,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_31,31,139.251,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_32,32,143.336,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-23_RNAi-51511.51941-1_group1_33,33,102.432,2021-03-23,group1,1,51511,51941,51511_51941,attP2,Dhc93AB
2021-03-24_RNAi-32913.51941_group1_17,17,176.348,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_18,18,175.095,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_19,19,211.395,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_20,20,168.051,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_21,21,174.453,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_30,30,178.213,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_31,31,210.42,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_32,32,80.537,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-32913.51941_group1_33,33,22.61,2021-03-24,group1,NA,32913,51941,32913_51941,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_17,17,198.456,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_18,18,210.175,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_19,19,139.548,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_20,20,113.184,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_21,21,144.47,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_29,29,193.282,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_30,30,213.291,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_31,31,198.456,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_32,32,173.051,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-24_RNAi-33646.25750_group1_33,33,178.156,2021-03-24,group1,NA,33646,25750,33646_25750,attP2,Atpalpha
2021-03-25_RNAi-28306.3954-1_group1_17,17,205.297,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_18,18,180.344,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_19,19,180.344,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_20,20,152.294,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_21,21,236.504,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_29,29,131.371,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_30,30,141.052,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_31,31,144.211,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_32,32,190.044,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-28306.3954-1_group1_33,33,145.186,2021-03-25,group1,1,28306,3954,28306_3954,attP2,Calx
2021-03-25_RNAi-32871.3954-1_group1_17,17,122.182,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_18,18,182.367,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_19,19,78.12,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_20,20,143.006,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_21,21,158.269,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_29,29,91.278,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_30,30,152.243,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_31,31,209.325,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_32,32,91.278,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32871.3954-1_group1_33,33,115.349,2021-03-25,group1,1,32871,3954,32871_3954,attP2,Cortactin
2021-03-25_RNAi-32913.25750-1_group1_17,17,1.101,2021-03-25,group1,1,32913,25750,32913_25750,attP2,Atpalpha
2021-03-25_RNAi-32913.25750-1_group1_18,18,230.114,2021-03-25,group1,1,32913,25750,32913_25750,attP2,Atpalpha
2021-03-25_RNAi-32913.25750-1_group1_19,19,238.359,2021-03-25,group1,1,32913,25750,32913_25750,attP2,Atpalpha
2021-03-25_RNAi-32913.25750-1_group1_20,20,177.559,2021-03-25,group1,1,32913,25750,32913_25750,attP2,Atpalpha
