FileName,Chamber,...3,file,incapacitation,Rvar,date,group,chamber,rep,genotype,cross
2021-04-15_RNAi-51511.25750-3_group1,31,NA,2021-04-15_RNAi-51511.25750-3_group1_31,108.075,4.6621000000000095,2021-04-15,group1,31,3,51511,25750
2021-04-15_RNAi-51511.25750-3_group1,32,NA,2021-04-15_RNAi-51511.25750-3_group1_32,100.091,1.3494999999999777,2021-04-15,group1,32,3,51511,25750
2021-04-15_RNAi-51511.25750-3_group1,33,NA,2021-04-15_RNAi-51511.25750-3_group1_33,299.383,361.86019999999996,2021-04-15,group1,33,3,51511,25750
2021-04-15_RNAi-51511.51941-3_group1,17,NA,2021-04-15_RNAi-51511.51941-3_group1_17,129.579,4.069999999999993,2021-04-15,group1,17,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,18,NA,2021-04-15_RNAi-51511.51941-3_group1_18,139.205,1.6802999999999884,2021-04-15,group1,18,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,19,NA,2021-04-15_RNAi-51511.51941-3_group1_19,133.506,1.5267000000000053,2021-04-15,group1,19,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,20,NA,2021-04-15_RNAi-51511.51941-3_group1_20,92.88,3.463700000000017,2021-04-15,group1,20,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,21,NA,2021-04-15_RNAi-51511.51941-3_group1_21,96.491,2.708499999999958,2021-04-15,group1,21,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,29,NA,2021-04-15_RNAi-51511.51941-3_group1_29,80.53,3.928200000000004,2021-04-15,group1,29,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,30,NA,2021-04-15_RNAi-51511.51941-3_group1_30,306.384,39.51430000000002,2021-04-15,group1,30,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,31,NA,2021-04-15_RNAi-51511.51941-3_group1_31,76.87,4.9716999999999985,2021-04-15,group1,31,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,32,NA,2021-04-15_RNAi-51511.51941-3_group1_32,68.737,1.3207000000000164,2021-04-15,group1,32,3,51511,51941
2021-04-15_RNAi-51511.51941-3_group1,33,NA,2021-04-15_RNAi-51511.51941-3_group1_33,81.609,2.0943000000000325,2021-04-15,group1,33,3,51511,51941
2021-04-15_RNAi-58111.3954-2_group1,20,NA,2021-04-15_RNAi-58111.3954-2_group1_20,67.535,2.436300000000017,2021-04-15,group1,20,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,21,NA,2021-04-15_RNAi-58111.3954-2_group1_21,82.225,4.637499999999989,2021-04-15,group1,21,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,22,NA,2021-04-15_RNAi-58111.3954-2_group1_22,90.696,1.5190000000000055,2021-04-15,group1,22,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,23,NA,2021-04-15_RNAi-58111.3954-2_group1_23,54.031,7.487099999999998,2021-04-15,group1,23,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,24,NA,2021-04-15_RNAi-58111.3954-2_group1_24,82.704,7.346400000000017,2021-04-15,group1,24,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,26,NA,2021-04-15_RNAi-58111.3954-2_group1_26,17.258,4.166499999999985,2021-04-15,group1,26,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,27,NA,2021-04-15_RNAi-58111.3954-2_group1_27,71.777,2.261600000000044,2021-04-15,group1,27,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,28,NA,2021-04-15_RNAi-58111.3954-2_group1_28,53.45,1.5158999999999878,2021-04-15,group1,28,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,29,NA,2021-04-15_RNAi-58111.3954-2_group1_29,45.069,5.941499999999991,2021-04-15,group1,29,2,58111,3954
2021-04-15_RNAi-58111.3954-2_group1,30,NA,2021-04-15_RNAi-58111.3954-2_group1_30,86.276,1.9594000000000165,2021-04-15,group1,30,2,58111,3954
2021-04-15_RNAi-58111.25750-2_group1,20,NA,2021-04-15_RNAi-58111.25750-2_group1_20,153.103,3.5541000000000054,2021-04-15,group1,20,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,21,NA,2021-04-15_RNAi-58111.25750-2_group1_21,101.523,10.403400000000005,2021-04-15,group1,21,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,22,NA,2021-04-15_RNAi-58111.25750-2_group1_22,44.968,1.5187999999999988,2021-04-15,group1,22,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,23,NA,2021-04-15_RNAi-58111.25750-2_group1_23,29.71,2.3833000000000197,2021-04-15,group1,23,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,24,NA,2021-04-15_RNAi-58111.25750-2_group1_24,77.266,2.0336000000000354,2021-04-15,group1,24,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,26,NA,2021-04-15_RNAi-58111.25750-2_group1_26,66.248,1.745399999999961,2021-04-15,group1,26,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,27,NA,2021-04-15_RNAi-58111.25750-2_group1_27,107.434,5.207400000000007,2021-04-15,group1,27,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,28,NA,2021-04-15_RNAi-58111.25750-2_group1_28,107.434,2.181500000000028,2021-04-15,group1,28,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,29,NA,2021-04-15_RNAi-58111.25750-2_group1_29,107.434,2.0165000000000077,2021-04-15,group1,29,2,58111,25750
2021-04-15_RNAi-58111.25750-2_group1,30,NA,2021-04-15_RNAi-58111.25750-2_group1_30,83.083,4.233600000000024,2021-04-15,group1,30,2,58111,25750
2021-04-15_RNAi-58111.51941-2_group1,20,NA,2021-04-15_RNAi-58111.51941-2_group1_20,56.319,1.941500000000019,2021-04-15,group1,20,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,21,NA,2021-04-15_RNAi-58111.51941-2_group1_21,42.11,5.044799999999952,2021-04-15,group1,21,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,22,NA,2021-04-15_RNAi-58111.51941-2_group1_22,65.774,1.7136000000000138,2021-04-15,group1,22,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,23,NA,2021-04-15_RNAi-58111.51941-2_group1_23,97.215,2.24939999999998,2021-04-15,group1,23,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,24,NA,2021-04-15_RNAi-58111.51941-2_group1_24,37.959,2.2755000000000223,2021-04-15,group1,24,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,26,NA,2021-04-15_RNAi-58111.51941-2_group1_26,77.89,1.153099999999995,2021-04-15,group1,26,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,27,NA,2021-04-15_RNAi-58111.51941-2_group1_27,55.119,1.1593000000000302,2021-04-15,group1,27,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,28,NA,2021-04-15_RNAi-58111.51941-2_group1_28,34.314,5.398799999999994,2021-04-15,group1,28,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,29,NA,2021-04-15_RNAi-58111.51941-2_group1_29,43.228,3.474400000000003,2021-04-15,group1,29,2,58111,51941
2021-04-15_RNAi-58111.51941-2_group1,30,NA,2021-04-15_RNAi-58111.51941-2_group1_30,36.961,1.692700000000002,2021-04-15,group1,30,2,58111,51941
2021-04-15_RNAi-61174.51941-2_group1,20,NA,2021-04-15_RNAi-61174.51941-2_group1_20,110.831,2.311900000000037,2021-04-15,group1,20,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,21,NA,2021-04-15_RNAi-61174.51941-2_group1_21,154.488,3.3940000000000055,2021-04-15,group1,21,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,22,NA,2021-04-15_RNAi-61174.51941-2_group1_22,83.966,7.101599999999962,2021-04-15,group1,22,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,23,NA,2021-04-15_RNAi-61174.51941-2_group1_23,137.648,5.2982000000000085,2021-04-15,group1,23,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,24,NA,2021-04-15_RNAi-61174.51941-2_group1_24,121.768,1.4681999999999675,2021-04-15,group1,24,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,26,NA,2021-04-15_RNAi-61174.51941-2_group1_26,52.723,1.7407999999999788,2021-04-15,group1,26,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,27,NA,2021-04-15_RNAi-61174.51941-2_group1_27,67.942,1.8088000000000193,2021-04-15,group1,27,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,28,NA,2021-04-15_RNAi-61174.51941-2_group1_28,101.825,5.743500000000012,2021-04-15,group1,28,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,29,NA,2021-04-15_RNAi-61174.51941-2_group1_29,58.332,5.6977999999999724,2021-04-15,group1,29,2,61174,51941
2021-04-15_RNAi-61174.51941-2_group1,30,NA,2021-04-15_RNAi-61174.51941-2_group1_30,86.922,1.4706999999999653,2021-04-15,group1,30,2,61174,51941
2021-04-16_RNAi-27657.3954-3_group1,17,NA,2021-04-16_RNAi-27657.3954-3_group1_17,110.044,2.376699999999971,2021-04-16,group1,17,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,18,NA,2021-04-16_RNAi-27657.3954-3_group1_18,115.624,1.4565999999999804,2021-04-16,group1,18,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,19,NA,2021-04-16_RNAi-27657.3954-3_group1_19,119.57,4.322400000000016,2021-04-16,group1,19,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,20,NA,2021-04-16_RNAi-27657.3954-3_group1_20,103.794,1.8363999999999976,2021-04-16,group1,20,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,29,NA,2021-04-16_RNAi-27657.3954-3_group1_29,74.18,1.4659999999999798,2021-04-16,group1,29,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,30,NA,2021-04-16_RNAi-27657.3954-3_group1_30,69.641,1.583500000000015,2021-04-16,group1,30,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,31,NA,2021-04-16_RNAi-27657.3954-3_group1_31,93.306,5.132000000000005,2021-04-16,group1,31,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,32,NA,2021-04-16_RNAi-27657.3954-3_group1_32,102.742,1.4492999999999938,2021-04-16,group1,32,3,27657,3954
2021-04-16_RNAi-27657.3954-3_group1,33,NA,2021-04-16_RNAi-27657.3954-3_group1_33,84.694,5.160500000000013,2021-04-16,group1,33,3,27657,3954
2021-04-16_RNAi-28306.3954-3_group2,24,NA,2021-04-16_RNAi-28306.3954-3_group2_24,44.88,3.435299999999984,2021-04-16,group2,24,3,28306,3954
2021-04-16_RNAi-28306.3954-3_group2,26,NA,2021-04-16_RNAi-28306.3954-3_group2_26,81.383,1.2817999999999756,2021-04-16,group2,26,3,28306,3954
2021-04-16_RNAi-33646.3954-3_group1,17,NA,2021-04-16_RNAi-33646.3954-3_group1_17,64.165,1.7503999999999849,2021-04-16,group1,17,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,18,NA,2021-04-16_RNAi-33646.3954-3_group1_18,61.375,1.892499999999984,2021-04-16,group1,18,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,19,NA,2021-04-16_RNAi-33646.3954-3_group1_19,54.36,1.9388000000000147,2021-04-16,group1,19,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,20,NA,2021-04-16_RNAi-33646.3954-3_group1_20,43.04,5.9839000000000055,2021-04-16,group1,20,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,21,NA,2021-04-16_RNAi-33646.3954-3_group1_21,75.547,6.46690000000001,2021-04-16,group1,21,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,29,NA,2021-04-16_RNAi-33646.3954-3_group1_29,73.751,383.318,2021-04-16,group1,29,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,30,NA,2021-04-16_RNAi-33646.3954-3_group1_30,68.8,7.9024,2021-04-16,group1,30,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,31,NA,2021-04-16_RNAi-33646.3954-3_group1_31,88.302,2.914299999999969,2021-04-16,group1,31,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,32,NA,2021-04-16_RNAi-33646.3954-3_group1_32,97.571,1.26339999999999,2021-04-16,group1,32,3,33646,3954
2021-04-16_RNAi-33646.3954-3_group1,33,NA,2021-04-16_RNAi-33646.3954-3_group1_33,76.66,2.0694000000000017,2021-04-16,group1,33,3,33646,3954
2021-04-16_RNAi-44425.51941-2_group1,17,NA,2021-04-16_RNAi-44425.51941-2_group1_17,98.426,10.376500000000021,2021-04-16,group1,17,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,18,NA,2021-04-16_RNAi-44425.51941-2_group1_18,2.973,1.8874999999999886,2021-04-16,group1,18,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,19,NA,2021-04-16_RNAi-44425.51941-2_group1_19,80.947,11.322000000000003,2021-04-16,group1,19,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,20,NA,2021-04-16_RNAi-44425.51941-2_group1_20,117.313,2.5785999999999945,2021-04-16,group1,20,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,21,NA,2021-04-16_RNAi-44425.51941-2_group1_21,78.644,4.918000000000006,2021-04-16,group1,21,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,29,NA,2021-04-16_RNAi-44425.51941-2_group1_29,84.91,1.5883999999999787,2021-04-16,group1,29,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,30,NA,2021-04-16_RNAi-44425.51941-2_group1_30,56.558,1.477899999999977,2021-04-16,group1,30,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,31,NA,2021-04-16_RNAi-44425.51941-2_group1_31,46.12,2.1211000000000126,2021-04-16,group1,31,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,32,NA,2021-04-16_RNAi-44425.51941-2_group1_32,125.405,4.124600000000015,2021-04-16,group1,32,2,44425,51941
2021-04-16_RNAi-44425.51941-2_group1,33,NA,2021-04-16_RNAi-44425.51941-2_group1_33,73.896,2.0504000000000246,2021-04-16,group1,33,2,44425,51941
2021-04-16_RNAi-50656.25750-3_group1,17,NA,2021-04-16_RNAi-50656.25750-3_group1_17,36.821,9.080600000000004,2021-04-16,group1,17,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,18,NA,2021-04-16_RNAi-50656.25750-3_group1_18,28.844,1.3194000000000017,2021-04-16,group1,18,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,19,NA,2021-04-16_RNAi-50656.25750-3_group1_19,26.728,1.0895000000000152,2021-04-16,group1,19,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,20,NA,2021-04-16_RNAi-50656.25750-3_group1_20,34.374,4.368799999999965,2021-04-16,group1,20,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,21,NA,2021-04-16_RNAi-50656.25750-3_group1_21,34.374,5.052400000000034,2021-04-16,group1,21,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,29,NA,2021-04-16_RNAi-50656.25750-3_group1_29,22.039,8.337600000000009,2021-04-16,group1,29,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,30,NA,2021-04-16_RNAi-50656.25750-3_group1_30,26.728,1.3910999999999945,2021-04-16,group1,30,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,31,NA,2021-04-16_RNAi-50656.25750-3_group1_31,39.913,2.059200000000004,2021-04-16,group1,31,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,32,NA,2021-04-16_RNAi-50656.25750-3_group1_32,43.757,6.453900000000004,2021-04-16,group1,32,3,50656,25750
2021-04-16_RNAi-50656.25750-3_group1,33,NA,2021-04-16_RNAi-50656.25750-3_group1_33,29.966,2.2319999999999993,2021-04-16,group1,33,3,50656,25750
2021-04-16_RNAi-51511.3954-3_group1,17,NA,2021-04-16_RNAi-51511.3954-3_group1_17,195.997,1.9840000000000089,2021-04-16,group1,17,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,18,NA,2021-04-16_RNAi-51511.3954-3_group1_18,152.007,1.42410000000001,2021-04-16,group1,18,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,19,NA,2021-04-16_RNAi-51511.3954-3_group1_19,93.477,5.3279,2021-04-16,group1,19,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,20,NA,2021-04-16_RNAi-51511.3954-3_group1_20,88.61,4.205199999999991,2021-04-16,group1,20,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,21,NA,2021-04-16_RNAi-51511.3954-3_group1_21,44.623,1.5261999999999887,2021-04-16,group1,21,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,29,NA,2021-04-16_RNAi-51511.3954-3_group1_29,88.075,4.173900000000003,2021-04-16,group1,29,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,30,NA,2021-04-16_RNAi-51511.3954-3_group1_30,86.373,5.734699999999975,2021-04-16,group1,30,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,31,NA,2021-04-16_RNAi-51511.3954-3_group1_31,103.893,1.8786999999999807,2021-04-16,group1,31,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,32,NA,2021-04-16_RNAi-51511.3954-3_group1_32,95.083,3.907100000000014,2021-04-16,group1,32,3,51511,3954
2021-04-16_RNAi-51511.3954-3_group1,33,NA,2021-04-16_RNAi-51511.3954-3_group1_33,98.445,4.0072999999999865,2021-04-16,group1,33,3,51511,3954
2021-04-17_RNAi-32871.3954-3_group1,20,NA,2021-04-17_RNAi-32871.3954-3_group1_20,310.957,278.3729,2021-04-17,group1,20,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,21,NA,2021-04-17_RNAi-32871.3954-3_group1_21,57.39,4.242999999999995,2021-04-17,group1,21,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,22,NA,2021-04-17_RNAi-32871.3954-3_group1_22,56.791,4.790099999999995,2021-04-17,group1,22,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,23,NA,2021-04-17_RNAi-32871.3954-3_group1_23,51.428,3.6975000000000477,2021-04-17,group1,23,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,24,NA,2021-04-17_RNAi-32871.3954-3_group1_24,38.416,1.8459000000000287,2021-04-17,group1,24,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,26,NA,2021-04-17_RNAi-32871.3954-3_group1_26,43.442,1.674599999999998,2021-04-17,group1,26,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,27,NA,2021-04-17_RNAi-32871.3954-3_group1_27,46.203,2.0911999999999864,2021-04-17,group1,27,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,28,NA,2021-04-17_RNAi-32871.3954-3_group1_28,51.917,6.886300000000006,2021-04-17,group1,28,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,29,NA,2021-04-17_RNAi-32871.3954-3_group1_29,46.203,2.248599999999982,2021-04-17,group1,29,3,32871,3954
2021-04-17_RNAi-32871.3954-3_group1,30,NA,2021-04-17_RNAi-32871.3954-3_group1_30,79.676,1.3383999999999787,2021-04-17,group1,30,3,32871,3954
2021-04-17_RNAi-35027.3954-3_group1,20,NA,2021-04-17_RNAi-35027.3954-3_group1_20,37.84,1.4735000000000014,2021-04-17,group1,20,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,21,NA,2021-04-17_RNAi-35027.3954-3_group1_21,42.634,4.711300000000023,2021-04-17,group1,21,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,22,NA,2021-04-17_RNAi-35027.3954-3_group1_22,34.642,9.601600000000019,2021-04-17,group1,22,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,23,NA,2021-04-17_RNAi-35027.3954-3_group1_23,42.634,4.756200000000007,2021-04-17,group1,23,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,24,NA,2021-04-17_RNAi-35027.3954-3_group1_24,34.147,5.933999999999969,2021-04-17,group1,24,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,26,NA,2021-04-17_RNAi-35027.3954-3_group1_26,34.147,7.410799999999995,2021-04-17,group1,26,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,27,NA,2021-04-17_RNAi-35027.3954-3_group1_27,46.876,6.010699999999986,2021-04-17,group1,27,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,28,NA,2021-04-17_RNAi-35027.3954-3_group1_28,35.67,3.631699999999995,2021-04-17,group1,28,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,29,NA,2021-04-17_RNAi-35027.3954-3_group1_29,46.876,6.754899999999992,2021-04-17,group1,29,3,35027,3954
2021-04-17_RNAi-35027.3954-3_group1,30,NA,2021-04-17_RNAi-35027.3954-3_group1_30,58.43,4.911900000000003,2021-04-17,group1,30,3,35027,3954
2021-04-19_RNAi-51411.51941-3_group1,17,NA,2021-04-19_RNAi-51411.51941-3_group1_17,93.657,8.882499999999993,2021-04-19,group1,17,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,18,NA,2021-04-19_RNAi-51411.51941-3_group1_18,132.688,1.887599999999992,2021-04-19,group1,18,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,19,NA,2021-04-19_RNAi-51411.51941-3_group1_19,62.915,6.8385000000000105,2021-04-19,group1,19,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,20,NA,2021-04-19_RNAi-51411.51941-3_group1_20,29.276,4.08910000000003,2021-04-19,group1,20,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,21,NA,2021-04-19_RNAi-51411.51941-3_group1_21,52.019,1.8314000000000306,2021-04-19,group1,21,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,29,NA,2021-04-19_RNAi-51411.51941-3_group1_29,46.464,4.197000000000003,2021-04-19,group1,29,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,30,NA,2021-04-19_RNAi-51411.51941-3_group1_30,44.405,4.231800000000021,2021-04-19,group1,30,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,31,NA,2021-04-19_RNAi-51411.51941-3_group1_31,44.963,5.1159999999999854,2021-04-19,group1,31,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,32,NA,2021-04-19_RNAi-51411.51941-3_group1_32,62.915,1.9037000000000148,2021-04-19,group1,32,3,51411,51941
2021-04-19_RNAi-51411.51941-3_group1,33,NA,2021-04-19_RNAi-51411.51941-3_group1_33,43.808,3.7297000000000082,2021-04-19,group1,33,3,51411,51941
2021-04-19_RNAi-55316.25750-3_group1,21,NA,2021-04-19_RNAi-55316.25750-3_group1_21,46.861,3.500499999999988,2021-04-19,group1,21,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,22,NA,2021-04-19_RNAi-55316.25750-3_group1_22,64.797,1.9831000000000074,2021-04-19,group1,22,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,23,NA,2021-04-19_RNAi-55316.25750-3_group1_23,57.969,2.7590000000000146,2021-04-19,group1,23,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,24,NA,2021-04-19_RNAi-55316.25750-3_group1_24,55.446,1.7919999999999732,2021-04-19,group1,24,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,26,NA,2021-04-19_RNAi-55316.25750-3_group1_26,49.283,4.031999999999982,2021-04-19,group1,26,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,27,NA,2021-04-19_RNAi-55316.25750-3_group1_27,43.561,7.272199999999998,2021-04-19,group1,27,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,28,NA,2021-04-19_RNAi-55316.25750-3_group1_28,40.385,1.8339000000000283,2021-04-19,group1,28,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,29,NA,2021-04-19_RNAi-55316.25750-3_group1_29,46.861,5.824899999999957,2021-04-19,group1,29,3,55316,25750
2021-04-19_RNAi-55316.25750-3_group1,30,NA,2021-04-19_RNAi-55316.25750-3_group1_30,41.999,2.1820000000000164,2021-04-19,group1,30,3,55316,25750
2021-04-19_RNAi-61174.51941-3_group1,17,NA,2021-04-19_RNAi-61174.51941-3_group1_17,107.831,7.962499999999977,2021-04-19,group1,17,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,18,NA,2021-04-19_RNAi-61174.51941-3_group1_18,89.166,6.810799999999972,2021-04-19,group1,18,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,19,NA,2021-04-19_RNAi-61174.51941-3_group1_19,57.967,1.7292000000000485,2021-04-19,group1,19,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,20,NA,2021-04-19_RNAi-61174.51941-3_group1_20,69.765,12.050999999999988,2021-04-19,group1,20,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,21,NA,2021-04-19_RNAi-61174.51941-3_group1_21,45.874,5.0634000000000015,2021-04-19,group1,21,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,29,NA,2021-04-19_RNAi-61174.51941-3_group1_29,93.24,109.9077,2021-04-19,group1,29,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,30,NA,2021-04-19_RNAi-61174.51941-3_group1_30,43.834,7.530700000000024,2021-04-19,group1,30,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,31,NA,2021-04-19_RNAi-61174.51941-3_group1_31,61.168,2.1329999999999814,2021-04-19,group1,31,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,32,NA,2021-04-19_RNAi-61174.51941-3_group1_32,38.137,4.609899999999982,2021-04-19,group1,32,3,61174,51941
2021-04-19_RNAi-61174.51941-3_group1,33,NA,2021-04-19_RNAi-61174.51941-3_group1_33,60.638,3.2624000000000137,2021-04-19,group1,33,3,61174,51941
2021-04-20_RNAi-36304-3_group1,17,NA,2021-04-20_RNAi-36304-3_group1_17,37.692,6.857900000000001,2021-04-20,group1,17,3,36304,
2021-04-20_RNAi-36304-3_group1,18,NA,2021-04-20_RNAi-36304-3_group1_18,56.281,3.185800000000029,2021-04-20,group1,18,3,36304,
2021-04-20_RNAi-36304-3_group1,19,NA,2021-04-20_RNAi-36304-3_group1_19,88.793,1.5520999999999958,2021-04-20,group1,19,3,36304,
2021-04-20_RNAi-36304-3_group1,20,NA,2021-04-20_RNAi-36304-3_group1_20,73.017,8.536900000000003,2021-04-20,group1,20,3,36304,
2021-04-20_RNAi-36304-3_group1,21,NA,2021-04-20_RNAi-36304-3_group1_21,63.295,2.9472999999999843,2021-04-20,group1,21,3,36304,
2021-04-20_RNAi-36304-3_group1,29,NA,2021-04-20_RNAi-36304-3_group1_29,55.745,5.446300000000008,2021-04-20,group1,29,3,36304,
2021-04-20_RNAi-36304-3_group1,30,NA,2021-04-20_RNAi-36304-3_group1_30,58.3,2.092300000000023,2021-04-20,group1,30,3,36304,
2021-04-20_RNAi-36304-3_group1,31,NA,2021-04-20_RNAi-36304-3_group1_31,113.834,6.076399999999978,2021-04-20,group1,31,3,36304,
2021-04-20_RNAi-36304-3_group1,32,NA,2021-04-20_RNAi-36304-3_group1_32,65.478,6.269800000000004,2021-04-20,group1,32,3,36304,
2021-04-20_RNAi-36304-3_group1,33,NA,2021-04-20_RNAi-36304-3_group1_33,61.696,9.29570000000001,2021-04-20,group1,33,3,36304,
2021-04-20_RNAi-38523.25750-3_group1,20,NA,2021-04-20_RNAi-38523.25750-3_group1_20,58.108,1.8174000000000206,2021-04-20,group1,20,3,38523,25750
