"feature","id","pval","qval","tname"
"gene","MSTRG.18911",3.7704374525882e-05,0.000222791021261678,"FBtr0071367"
"gene","MSTRG.9847",3.8191310326452e-05,0.00022550258270582,"MSTRG.9847.1"
"gene","MSTRG.13601",3.8221324535459e-05,0.000225514227376494,"MSTRG.13601.1"
"gene","MSTRG.6850",3.8446922556723e-05,0.000226678996481793,"FBtr0086677"
"gene","MSTRG.2251",3.89279914865259e-05,0.000229347185007063,"FBtr0080167"
"gene","MSTRG.6585",3.89627898870204e-05,0.000229384155396353,"FBtr0086963"
"gene","MSTRG.5165",3.90526537776825e-05,0.000229724724697106,"FBtr0088547"
"gene","MSTRG.13191",3.90777696326339e-05,0.000229724724697106,"FBtr0081606"
"gene","MSTRG.5078",3.95899343162975e-05,0.000232565560096176,"MSTRG.5078.4"
"gene","MSTRG.6961",3.97032993808555e-05,0.000233061265416671,"FBtr0340459"
"gene","MSTRG.10070",3.99700092399424e-05,0.000234455736183528,"FBtr0076211"
"gene","MSTRG.6303",4.01010610888708e-05,0.000235053012592346,"FBtr0087204"
"gene","MSTRG.10994",4.01805768202035e-05,0.000235347559204717,"FBtr0075308"
"gene","MSTRG.12781",4.03471608358963e-05,0.000236151286348092,"FBtr0300474"
"gene","MSTRG.15458",4.05202984168351e-05,0.000236992174449591,"FBtr0333929"
"gene","MSTRG.2877",4.0737954261072e-05,0.00023809202628455,"FBtr0080699"
"gene","MSTRG.6926",4.08417650812343e-05,0.000238459629955764,"MSTRG.6926.1"
"gene","MSTRG.4971",4.08601554438004e-05,0.000238459629955764,"FBtr0088740"
"gene","MSTRG.8771",4.09213271557185e-05,0.000238643446690564,"FBtr0290290"
"gene","MSTRG.12162",4.09567517314358e-05,0.000238676954655222,"MSTRG.12162.1"
"gene","MSTRG.7383",4.101094539255e-05,0.000238819712416283,"FBtr0299964"
"gene","MSTRG.12945",4.11000103213155e-05,0.000239165183070926,"FBtr0078700"
"gene","MSTRG.6614",4.13672086203576e-05,0.000240545981001385,"MSTRG.6614.1"
"gene","MSTRG.19964",4.15667119775254e-05,0.000241531428990794,"FBtr0074311"
"gene","MSTRG.9140",4.17016142080229e-05,0.000242140347625213,"FBtr0077041"
"gene","MSTRG.4863",4.19615348973279e-05,0.000243473783293154,"FBtr0088898"
"gene","MSTRG.15820",4.20125976970942e-05,0.00024359431195388,"FBtr0346160"
"gene","MSTRG.2205",4.20992460152814e-05,0.00024392084758998,"FBtr0336849"
"gene","MSTRG.6453",4.22093623684283e-05,0.000244382787737149,"MSTRG.6453.1"
"gene","MSTRG.19476",4.24526667157643e-05,0.000245135283932863,"FBtr0073776"
"gene","MSTRG.13396",4.24747446712281e-05,0.000245135283932863,"FBtr0081869"
"gene","MSTRG.6335",4.24862588633834e-05,0.000245135283932863,"FBtr0300576"
"gene","MSTRG.7757",4.24885228460514e-05,0.000245135283932863,"FBtr0072091"
"gene","MSTRG.15025",4.24917415819959e-05,0.000245135283932863,"MSTRG.15025.1"
"gene","MSTRG.20487",4.25913348972573e-05,0.000245533702683687,"FBtr0334277"
"gene","MSTRG.1003",4.27330856797026e-05,0.000246174409051696,"FBtr0077506"
"gene","MSTRG.19769",4.27762850061519e-05,0.000246246874745507,"MSTRG.19769.1"
"gene","MSTRG.2017",4.28937311645061e-05,0.000246746341934877,"MSTRG.2017.1"
"gene","MSTRG.14785",4.30203493517745e-05,0.000247297819504625,"FBtr0083354"
"gene","MSTRG.7543",4.35312408668675e-05,0.00024997515796648,"MSTRG.7543.1"
"gene","MSTRG.3138",4.35482711155233e-05,0.00024997515796648,"FBtr0308925"
"gene","MSTRG.1452",4.39386975049638e-05,0.000252036380410071,"MSTRG.1452.2"
"gene","MSTRG.14562",4.40818325333492e-05,0.000252677189759939,"FBtr0083083"
"gene","MSTRG.4665",4.4144978306182e-05,0.00025285891420108,"FBtr0086133"
"gene","MSTRG.6012",4.42874302454266e-05,0.000253494316038235,"FBtr0087571"
"gene","MSTRG.2100",4.45772076078654e-05,0.000254871865012165,"FBtr0344857"
"gene","MSTRG.14495",4.45914839681816e-05,0.000254871865012165,"FBtr0113235"
"gene","MSTRG.3547",4.47377629787526e-05,0.000255526342240859,"FBtr0081300"
"gene","MSTRG.2128",4.47972582191536e-05,0.000255556113073716,"FBtr0345435"
"gene","MSTRG.16888",4.48438606228674e-05,0.000255556113073716,"MSTRG.16888.1"
"gene","MSTRG.15517",4.48742984269224e-05,0.000255556113073716,"FBtr0334679"
"gene","MSTRG.4846",4.49004145133269e-05,0.000255556113073716,"FBtr0088829"
"gene","MSTRG.9774",4.49131058315455e-05,0.000255556113073716,"FBtr0113609"
"gene","MSTRG.16603",4.49336413685941e-05,0.000255556113073716,"FBtr0085215"
"gene","MSTRG.3553",4.50226964772149e-05,0.000255881643158843,"FBtr0332182"
"gene","MSTRG.3266",4.51130818224232e-05,0.00025621426837283,"FBtr0081030"
"gene","MSTRG.3510",4.52012299632099e-05,0.000256533727144766,"MSTRG.3510.1"
"gene","MSTRG.379",4.54467390980096e-05,0.00025774518746558,"MSTRG.379.1"
"gene","MSTRG.7713",4.55204144614862e-05,0.000257981094502659,"MSTRG.7713.1"
"gene","MSTRG.14131",4.57057958711538e-05,0.000258849303095647,"FBtr0082626"
"gene","MSTRG.13352",4.57607631084711e-05,0.000258978224432318,"FBtr0302178"
"gene","MSTRG.9082",4.58200610522486e-05,0.000259131456386908,"FBtr0077095"
"gene","MSTRG.513",4.5992846246401e-05,0.000259768997420959,"FBtr0302612"
"gene","MSTRG.18848",4.59973952160464e-05,0.000259768997420959,"MSTRG.18848.3"
"gene","MSTRG.15874",4.61666303885888e-05,0.000260468997345283,"FBtr0084440"
"gene","MSTRG.1817",4.62030285613979e-05,0.000260468997345283,"MSTRG.1817.1"
"gene","MSTRG.19460",4.62185102227952e-05,0.000260468997345283,"FBtr0344173"
"gene","MSTRG.17840",4.63171754543357e-05,0.000260842244400397,"MSTRG.17840.10"
"gene","MSTRG.1437",4.66176793387785e-05,0.000262229333682325,"FBtr0079335"
"gene","MSTRG.8618",4.66286927587323e-05,0.000262229333682325,"FBtr0072978"
"gene","MSTRG.7691",4.67831102370919e-05,0.000262913887160512,"FBtr0343207"
"gene","MSTRG.2160",4.69967437644048e-05,0.000263930037257921,"MSTRG.2160.1"
"gene","MSTRG.18092",4.71074146118911e-05,0.000264347907723272,"MSTRG.18092.1"
"gene","MSTRG.10846",4.7136893767119e-05,0.000264347907723272,"FBtr0075516"
"gene","MSTRG.13905",4.75610745741539e-05,0.000266510343611626,"FBtr0082352"
"gene","MSTRG.13269",4.75887656585794e-05,0.000266510343611626,"MSTRG.13269.1"
"gene","MSTRG.19172",4.78031484399954e-05,0.000267524648402535,"MSTRG.19172.1"
"gene","MSTRG.10936",4.80403569440568e-05,0.000268647148490591,"FBtr0075371"
"gene","MSTRG.15783",4.8070535523248e-05,0.000268647148490591,"FBtr0303508"
"gene","MSTRG.14393",4.82011128799531e-05,0.000269189826236516,"MSTRG.14393.1"
"gene","MSTRG.6951",4.83463669778139e-05,0.000269813659427883,"FBtr0086572"
"gene","MSTRG.20749",4.85295891297088e-05,0.000270648374328099,"FBtr0077183"
"gene","MSTRG.2828",4.85992205443431e-05,0.00027084887845988,"FBtr0112356"
"gene","MSTRG.19714",4.86818730831562e-05,0.000271121622807993,"FBtr0073972"
"gene","MSTRG.19905",4.87807406341911e-05,0.000271469826935217,"FBtr0343595"
"gene","MSTRG.14101",4.88119086978767e-05,0.000271469826935217,"FBtr0082607"
"gene","MSTRG.631",4.88818713042516e-05,0.000271650022103355,"FBtr0077886"
"gene","MSTRG.4394",4.89118667005295e-05,0.000271650022103355,"MSTRG.4394.1"
"gene","MSTRG.2715",4.93710412240445e-05,0.000274010982418058,"FBtr0080618"
"gene","MSTRG.10195",4.95008799346053e-05,0.000274384368437002,"FBtr0346937"
"gene","MSTRG.6257",4.95065554093621e-05,0.000274384368437002,"FBtr0087341"
"gene","MSTRG.1252",4.99742924695568e-05,0.000276785991763206,"FBtr0079098"
"gene","MSTRG.16818",5.0075056551746e-05,0.000277153203571329,"MSTRG.16818.1"
"gene","MSTRG.4913",5.07259414482819e-05,0.000280562600500057,"FBtr0088781"
"gene","MSTRG.18301",5.07673790672847e-05,0.000280598805813817,"FBtr0343051"
"gene","MSTRG.4879",5.11137406422613e-05,0.000282319163629852,"FBtr0088881"
"gene","MSTRG.13893",5.12417527073206e-05,0.000282831966556124,"FBtr0091755"
"gene","MSTRG.6773",5.14187158249246e-05,0.000283614069042554,"FBtr0086784"
"gene","MSTRG.18360",5.18320801097261e-05,0.000285698141358751,"MSTRG.18360.1"
"gene","MSTRG.954",5.18832939009339e-05,0.000285784554487199,"FBtr0446099"
"gene","MSTRG.10696",5.19747049161357e-05,0.00028609211289224,"FBtr0075629"
"gene","MSTRG.6393",5.2458036212566e-05,0.000288555080178834,"FBtr0340023"
"gene","MSTRG.289",5.29345303577067e-05,0.000290977097154256,"MSTRG.289.1"
"gene","MSTRG.9386",5.30282563218076e-05,0.000291293194904356,"FBtr0076888"
"gene","MSTRG.18814",5.31672302925834e-05,0.000291857246425226,"FBtr0332960"
"gene","MSTRG.14108",5.32500097946143e-05,0.000292021606626859,"FBtr0082575"
"gene","MSTRG.20120",5.32986914130174e-05,0.000292021606626859,"FBtr0074427"
"gene","MSTRG.19734",5.33061077503394e-05,0.000292021606626859,"FBtr0073963"
"gene","MSTRG.2049",5.35647072967826e-05,0.000293238513329289,"FBtr0079935"
"gene","MSTRG.17023",5.37073685031864e-05,0.000293819494899745,"FBtr0113594"
"gene","MSTRG.17596",5.38715089835051e-05,0.000294517114374812,"FBtr0070176"
"gene","MSTRG.6978",5.3921683675684e-05,0.000294591154972724,"FBtr0086515"
"gene","MSTRG.19599",5.39916982700284e-05,0.000294773413094072,"FBtr0073899"
"gene","MSTRG.1714",5.46791017123072e-05,0.000298323837157649,"FBtr0079569"
"gene","MSTRG.16816",5.50148413900331e-05,0.000299952104717726,"FBtr0472599"
"gene","MSTRG.1226",5.57676842967147e-05,0.000303850756852425,"FBtr0079072"
"gene","MSTRG.2321",5.60083152268964e-05,0.000304955227525187,"FBtr0080241"
"gene","MSTRG.20626",5.62549107224752e-05,0.000306090657665863,"FBtr0077340"
"gene","MSTRG.15559",5.63857821818115e-05,0.00030659530784728,"FBtr0084157"
"gene","MSTRG.14178",5.67882747269932e-05,0.000308575206320594,"MSTRG.14178.1"
"gene","MSTRG.5097",5.74869936429412e-05,0.000312160974258294,"FBtr0088566"
"gene","MSTRG.14170",5.77081086727826e-05,0.0003131502091407,"FBtr0082656"
"gene","MSTRG.1972",5.78874688924591e-05,0.000313911682288035,"FBtr0079848"
"gene","MSTRG.11364",5.7970213374281e-05,0.000314148555226393,"FBtr0075023"
"gene","MSTRG.20722",5.80563211129981e-05,0.00031433541373167,"FBtr0077244"
"gene","MSTRG.7718",5.80828680434298e-05,0.00031433541373167,"FBtr0343265"
"gene","MSTRG.19375",5.8680668695521e-05,0.000317357052891311,"MSTRG.19375.5"
"gene","MSTRG.9553",5.89346321104856e-05,0.00031851633832831,"FBtr0076694"
"gene","MSTRG.4969",5.92605378038069e-05,0.000319942835069346,"FBtr0088765"
"gene","MSTRG.6917",5.92781427820599e-05,0.000319942835069346,"FBtr0345426"
"gene","MSTRG.20105",5.94693155336889e-05,0.000320759379961051,"FBtr0074393"
"gene","MSTRG.18658",6.00304868438872e-05,0.000323569152277843,"FBtr0340159"
"gene","MSTRG.2027",6.01846792551708e-05,0.000324182980957859,"FBtr0290197"
"gene","MSTRG.9812",6.0412848449154e-05,0.000325194194931791,"FBtr0076395"
"gene","MSTRG.2075",6.08337889161925e-05,0.000327196749446153,"FBtr0079948"
"gene","MSTRG.7515",6.08662443635222e-05,0.000327196749446153,"FBtr0344880"
"gene","MSTRG.17424",6.15422527352472e-05,0.000330609750498903,"MSTRG.17424.2"
"gene","MSTRG.16527",6.16479585495711e-05,0.000330956530477737,"FBtr0085114"
"gene","MSTRG.13390",6.17575646560953e-05,0.000331323772491206,"MSTRG.13390.2"
"gene","MSTRG.14236",6.18292664766873e-05,0.000331487307337013,"FBtr0082737"
"gene","MSTRG.3704",6.22453486938124e-05,0.000333495732308887,"MSTRG.3704.6"
"gene","MSTRG.822",6.25177226001306e-05,0.00033473204071255,"MSTRG.822.1"
"gene","MSTRG.8992",6.29037399806354e-05,0.000336574768412688,"FBtr0309972"
"gene","MSTRG.17665",6.40983903064107e-05,0.000342738866252763,"FBtr0452078"
"gene","MSTRG.11663",6.43628485605952e-05,0.000343924271178941,"FBtr0304935"
"gene","MSTRG.9503",6.45570256840866e-05,0.000344732802490986,"MSTRG.9503.3"
"gene","MSTRG.10966",6.51370609829893e-05,0.000347599365909224,"FBtr0075412"
"gene","MSTRG.1601",6.5513767706693e-05,0.000349377798340335,"FBtr0079446"
"gene","MSTRG.16272",6.56285294013959e-05,0.000349557671845365,"FBtr0084893"
"gene","MSTRG.3097",6.56344298043399e-05,0.000349557671845365,"FBtr0303445"
"gene","MSTRG.3275",6.56833384293787e-05,0.000349586636432206,"FBtr0081040"
"gene","MSTRG.437",6.59308343495812e-05,0.000350671805449294,"FBtr0078060"
"gene","MSTRG.16612",6.60480248082518e-05,0.000351062931598123,"FBtr0085241"
"gene","MSTRG.7378",6.67657291577584e-05,0.000354643324892135,"FBtr0113101"
"gene","MSTRG.16480",6.6899383188268e-05,0.000355118706006635,"FBtr0085084"
"gene","MSTRG.17738",6.7018254799045e-05,0.000355515042937942,"MSTRG.17738.1"
"gene","MSTRG.11586",6.71737590461907e-05,0.000356105056196088,"FBtr0078235"
"gene","MSTRG.9035",6.77354500784322e-05,0.000358846172286398,"FBtr0306086"
"gene","MSTRG.5288",6.78078763498569e-05,0.000358993378278834,"FBtr0330606"
"gene","MSTRG.12925",6.83105786870586e-05,0.000361416890658767,"FBtr0078764"
"gene","MSTRG.8635",6.91027755860274e-05,0.000365367864078128,"FBtr0072984"
"gene","MSTRG.15875",6.94232937772377e-05,0.000366821372244774,"FBtr0084477"
"gene","MSTRG.16405",6.97836343864777e-05,0.000367995810645232,"MSTRG.16405.2"
"gene","MSTRG.7514",6.9814808915547e-05,0.000367995810645232,"FBtr0071843"
"gene","MSTRG.17783",6.9815835106235e-05,0.000367995810645232,"FBtr0342768"
"gene","MSTRG.1158",6.98363742467345e-05,0.000367995810645232,"FBtr0079048"
"gene","MSTRG.7196",6.98743599670815e-05,0.000367995810645232,"FBtr0086254"
"gene","MSTRG.14098",7.01286233997234e-05,0.000369093186767392,"FBtr0082568"
"gene","MSTRG.15146",7.08931338735397e-05,0.000372872846704386,"MSTRG.15146.1"
"gene","MSTRG.16007",7.10912344366044e-05,0.000373670396953707,"FBtr0301371"
"gene","MSTRG.13002",7.12430815688059e-05,0.000374223946424779,"FBtr0452097"
"gene","MSTRG.6925",7.24519679322633e-05,0.000380325539237116,"FBtr0086629"
"gene","MSTRG.590",7.25204677742841e-05,0.000380436791807432,"FBtr0329947"
"gene","MSTRG.8864",7.28735575812323e-05,0.000382039863147503,"FBtr0073244"
"gene","MSTRG.15592",7.30707224934068e-05,0.000382823941558292,"FBtr0084171"
"gene","MSTRG.20823",7.34515026625804e-05,0.000384568349226869,"FBtr0070062"
"gene","MSTRG.14115",7.35557623963157e-05,0.000384863657248647,"FBtr0082583"
"gene","MSTRG.18804",7.37884062681493e-05,0.000385829885051012,"FBtr0345984"
"gene","MSTRG.18696",7.44376622263676e-05,0.000388971851607829,"FBtr0340139"
"gene","MSTRG.15223",7.4727801613772e-05,0.000390234402972698,"FBtr0083790"
"gene","MSTRG.13213",7.53598248877108e-05,0.000393279501458125,"FBtr0081559"
"gene","MSTRG.14564",7.54282130761563e-05,0.000393381121633236,"FBtr0083120"
"gene","MSTRG.7827",7.55365498438243e-05,0.00039369081908233,"FBtr0072201"
"gene","MSTRG.11329",7.58432265892672e-05,0.000395033178906015,"FBtr0075058"
"gene","MSTRG.3107",7.65873905808068e-05,0.000398651000032911,"FBtr0080936"
"gene","MSTRG.5471",7.6747678332878e-05,0.000399226927007118,"FBtr0088190"
"gene","MSTRG.14656",7.6958142385064e-05,0.000400062948326235,"FBtr0083200"
"gene","MSTRG.10415",7.73664485512748e-05,0.000401925697189504,"FBtr0075945"
"gene","MSTRG.1969",7.75134569312996e-05,0.000402200616869351,"FBtr0079925"
"gene","MSTRG.20048",7.75193927067264e-05,0.000402200616869351,"FBtr0110990"
"gene","MSTRG.821",7.79855094454884e-05,0.000404180583884444,"FBtr0077625"
"gene","MSTRG.18420",7.80015252659361e-05,0.000404180583884444,"FBtr0070953"
"gene","MSTRG.7294",7.83426053204694e-05,0.00040568656277348,"FBtr0071583"
"gene","MSTRG.8016",7.84731084810808e-05,0.000406100861264383,"FBtr0072396"
"gene","MSTRG.10307",7.89340745357414e-05,0.000408223683226002,"FBtr0075997"
"gene","MSTRG.9531",7.92665180553431e-05,0.000409540706261194,"FBtr0076737"
"gene","MSTRG.3390",7.92905843880476e-05,0.000409540706261194,"FBtr0340323"
"gene","MSTRG.12960",7.93514918642213e-05,0.000409592232074498,"FBtr0347380"
"gene","MSTRG.14459",7.96986734561411e-05,0.000411120418174655,"FBtr0082977"
"gene","MSTRG.3140",8.0229116880659e-05,0.000413344952598042,"FBtr0340171"
"gene","MSTRG.5846",8.02327121369739e-05,0.000413344952598042,"FBtr0087746"
"gene","MSTRG.17105",8.051208102966e-05,0.000414518665582923,"FBtr0445215"
"gene","MSTRG.4837",8.0970185849405e-05,0.000416610514779856,"FBtr0088925"
"gene","MSTRG.15696",8.12896777246941e-05,0.000417741674167914,"FBtr0084261"
"gene","MSTRG.6601",8.12939219190234e-05,0.000417741674167914,"MSTRG.6601.1"
"gene","MSTRG.17427",8.20451596815763e-05,0.000421332805976524,"MSTRG.17427.2"
"gene","MSTRG.7688",8.212441664468e-05,0.000421470681976079,"MSTRG.7688.1"
"gene","MSTRG.16104",8.2681785680494e-05,0.000424009898282213,"FBtr0084702"
"gene","MSTRG.825",8.27246369565771e-05,0.000424009898282213,"FBtr0077629"
"gene","MSTRG.18417",8.27843856976429e-05,0.000424045878841047,"MSTRG.18417.3"
"gene","MSTRG.13579",8.3118564091933e-05,0.000425486627897724,"FBtr0082123"
"gene","MSTRG.17753",8.32422429333235e-05,0.00042584867536246,"FBtr0070378"
"gene","MSTRG.5849",8.3606708573214e-05,0.00042744129074748,"MSTRG.5849.2"
"gene","MSTRG.9460",8.40146421370314e-05,0.000429253972087679,"FBtr0076811"
"gene","MSTRG.13437",8.412717531181e-05,0.00042955602784608,"MSTRG.13437.5"
"gene","MSTRG.6110",8.42425202971508e-05,0.000429872048369091,"MSTRG.6110.1"
"gene","MSTRG.13613",8.44578200044355e-05,0.000430697392819068,"FBtr0082103"
"gene","MSTRG.282",8.4724065356645e-05,0.000431781326741533,"MSTRG.282.1"
"gene","MSTRG.3395",8.51774356591672e-05,0.00043381693323054,"FBtr0081136"
"gene","MSTRG.9442",8.62159301137089e-05,0.000438828170869903,"FBtr0076794"
"gene","MSTRG.5134",8.69019929523596e-05,0.00044204037148822,"FBtr0088595"
"gene","MSTRG.1533",8.71655014201833e-05,0.000443100481934965,"FBtr0079401"
"gene","MSTRG.5323",8.72837754557487e-05,0.000443421429068308,"FBtr0088349"
"gene","MSTRG.14268",8.7979485319023e-05,0.00044667362432802,"FBtr0082785"
"gene","MSTRG.14148",8.85718862091434e-05,0.00044939754504349,"FBtr0082671"
"gene","MSTRG.13874",8.91814437381511e-05,0.000452205025562554,"FBtr0082374"
"gene","MSTRG.18412",8.93362331331193e-05,0.000452704465568082,"FBtr0343376"
"gene","MSTRG.1798",8.97219496315271e-05,0.000454372744922381,"FBtr0079667"
"gene","MSTRG.14742",8.98125422721385e-05,0.000454545289460376,"FBtr0305003"
"gene","MSTRG.10196",9.0301600557563e-05,0.000456409885186372,"MSTRG.10196.1"
"gene","MSTRG.20538",9.03178416911121e-05,0.000456409885186372,"MSTRG.20538.1"
"gene","MSTRG.18151",9.03928644990781e-05,0.000456409885186372,"FBtr0070751"
"gene","MSTRG.641",9.04079765110533e-05,0.000456409885186372,"FBtr0077893"
"gene","MSTRG.5732",9.09791718006758e-05,0.000459005332259119,"FBtr0087828"
"gene","MSTRG.9718",9.16541038302743e-05,0.000462120566146123,"FBtr0340709"
"gene","MSTRG.10324",9.17787410295023e-05,0.000462459044711314,"FBtr0076018"
"gene","MSTRG.2826",9.19604546760766e-05,0.000463084518788358,"FBtr0302946"
"gene","MSTRG.5469",9.21470412200698e-05,0.000463733733098749,"FBtr0112420"
"gene","MSTRG.1184",9.26345445535492e-05,0.000465895564289958,"FBtr0079031"
"gene","MSTRG.6934",9.32222724219223e-05,0.000468558446760687,"FBtr0086622"
"gene","MSTRG.11282",9.32824334731741e-05,0.000468567976259379,"FBtr0075117"
"gene","MSTRG.6197",9.34278872988248e-05,0.000469005661458894,"FBtr0087369"
"gene","MSTRG.19815",9.36380025682304e-05,0.000469767196914354,"FBtr0074063"
"gene","MSTRG.3646",9.37621441117198e-05,0.000470096735004022,"FBtr0081363"
"gene","MSTRG.19743",9.38683924135431e-05,0.000470336206722563,"FBtr0100009"
"gene","MSTRG.5131",9.47226674752333e-05,0.000474321103260166,"MSTRG.5131.1"
"gene","MSTRG.10822",9.51829176543129e-05,0.000476329199611689,"MSTRG.10822.1"
"gene","MSTRG.5294",9.55405672216081e-05,0.000477821667659311,"FBtr0089759"
"gene","MSTRG.16925",9.59908511903862e-05,0.000479770966341199,"FBtr0085533"
"gene","MSTRG.4745",9.60496463329186e-05,0.000479770966341199,"FBtr0089053"
"gene","MSTRG.12885",9.63523247818898e-05,0.000480984106701402,"FBtr0078806"
"gene","MSTRG.8378",9.69078854592409e-05,0.000483457329319612,"FBtr0332656"
"gene","MSTRG.10055",9.75421724362935e-05,0.000486319994254602,"FBtr0076204"
"gene","MSTRG.15661",9.78589165132604e-05,0.000487596906195564,"FBtr0084297"
"gene","MSTRG.18069",9.83590456558048e-05,0.000489785414962218,"MSTRG.18069.2"
"gene","MSTRG.1462",9.84919975720588e-05,0.000489868891059463,"FBtr0079322"
"gene","MSTRG.5839",9.84976370110857e-05,0.000489868891059463,"FBtr0087744"
"gene","MSTRG.20594",9.87090419173331e-05,0.000490616882014334,"FBtr0301576"
"gene","MSTRG.4959",9.94283626483128e-05,0.000493757997998658,"FBtr0302919"
"gene","MSTRG.1707",9.94638095943579e-05,0.000493757997998658,"FBtr0091677"
"gene","MSTRG.11481",9.98077107738915e-05,0.000495159537349559,"FBtr0074873"
"gene","MSTRG.19280",0.000100086834247337,0.000496238175719534,"MSTRG.19280.5"
"gene","MSTRG.19676",0.000100198974833265,0.000496488081090031,"FBtr0343596"
"gene","MSTRG.13882",0.000100505745880497,0.000497701482987042,"FBtr0335221"
"gene","MSTRG.15698",0.000101047140771304,0.000500074526820202,"FBtr0084264"
"gene","MSTRG.7153",0.000101226680129907,0.000500654957936476,"FBtr0342692"
"gene","MSTRG.2546",0.00010197239769405,0.000504033203598986,"FBtr0307212"
"gene","MSTRG.12981",0.000102331491665053,0.000505497454527246,"MSTRG.12981.4"
"gene","MSTRG.11569",0.000102436437281028,0.000505544489436879,"FBtr0074845"
"gene","MSTRG.777",0.000102466739341223,0.000505544489436879,"FBtr0273393"
"gene","MSTRG.13953",0.000102688032463494,0.000506325663440476,"FBtr0100462"
"gene","MSTRG.7779",0.000103005355640007,0.00050757908704469,"MSTRG.7779.1"
"gene","MSTRG.1463",0.000103567216021005,0.000509987180689836,"FBtr0333351"
"gene","MSTRG.17006",0.000103620872077492,0.000509987180689836,"FBtr0085616"
