gene_id,AH_1,AH_3,AL_1,AL_2,AL_3,AL_4,AL_5
MSTRG.17937,185,122,201,199,444,187,187
MSTRG.13699,206,209,119,125,274,120,108
FBgn0052983,0,0,0,0,0,0,0
FBgn0052986,0,0,0,0,0,0,0
FBgn0052987,0,0,0,0,0,0,0
FBgn0052988,0,0,0,0,0,0,0
FBgn0034205,5,7,0,0,0,0,6
MSTRG.19239,54,45,75,122,316,81,97
MSTRG.19238,47,52,0,0,0,0,0
MSTRG.19235,31,18,77,84,186,69,64
MSTRG.19234,4,0,5,22,49,13,18
MSTRG.19237,82,67,98,138,405,59,141
MSTRG.19236,504,544,842,562,1661,531,501
MSTRG.19231,12338,9240,4028,2595,8932,2493,2424
MSTRG.19230,17,28,43,33,60,46,32
MSTRG.19233,7,5,17,25,40,12,29
MSTRG.19232,0,0,0,0,0,0,0
MSTRG.2139,899,674,592,517,1284,434,336
MSTRG.2138,30,10,29,23,90,26,27
MSTRG.2131,238,179,270,211,678,183,204
MSTRG.2130,3056,2302,2358,2438,6805,2505,2091
MSTRG.2133,29581,43299,20752,18399,39776,16787,13544
MSTRG.2132,0,8,9,0,22,7,3
MSTRG.2135,745,503,349,347,988,346,319
MSTRG.2134,0,0,0,0,0,0,0
MSTRG.2137,24,18,25,18,40,14,9
MSTRG.2136,298,177,245,145,420,226,171
MSTRG.8278,1767,1986,1543,1361,3170,1075,1157
MSTRG.8279,445,259,342,357,952,310,367
MSTRG.8274,0,0,0,2,4,0,3
MSTRG.8275,5286,3406,3847,4025,11628,4776,4586
MSTRG.8276,20,7,9,13,18,13,14
MSTRG.8277,79,46,36,64,137,53,52
MSTRG.8270,3,6,11,16,29,9,0
MSTRG.8271,90,46,79,117,228,46,84
MSTRG.8272,0,2,2,4,9,3,2
MSTRG.8273,9,13,18,9,34,6,13
MSTRG.18821,95,7,31,138,54,39,81
MSTRG.17109,50,44,48,37,107,47,51
FBgn0031104,0,0,0,0,0,0,0
FBgn0085458,0,0,0,0,0,0,0
FBgn0085456,0,0,0,0,0,0,0
FBgn0085457,0,0,0,0,0,0,0
FBgn0031103,0,5,2,2,0,0,3
FBgn0050072,0,0,0,0,0,0,0
FBgn0050073,0,0,0,0,0,0,0
FBgn0050074,0,0,0,0,0,0,0
FBgn0050075,0,0,0,0,0,0,0
MSTRG.20752,9,11,7,18,11,8,12
MSTRG.20753,122,84,173,151,278,124,131
MSTRG.20750,159,69,70,122,267,112,78
MSTRG.20751,2,1,2,3,3,1,1
MSTRG.20756,0,0,0,0,0,0,0
MSTRG.20757,3,3,8,9,31,11,9
MSTRG.20754,461,354,79,255,222,173,191
MSTRG.20755,500,432,351,339,600,321,278
MSTRG.20758,963,1127,769,627,1470,635,460
MSTRG.20759,36,32,11,21,82,20,32
MSTRG.5358,28,10,17,30,54,32,16
MSTRG.5359,7624,5719,4214,4792,11774,4614,4986
MSTRG.5354,0,0,0,0,0,0,0
MSTRG.5355,1,4,3,3,0,1,0
MSTRG.5356,3,0,2,0,1,2,0
MSTRG.5357,334,312,191,278,485,143,258
MSTRG.5350,90,117,51,51,155,34,55
MSTRG.5351,878,810,618,652,1612,501,447
MSTRG.5352,13453,11311,11713,8860,21746,8377,10521
MSTRG.5353,28,15,26,45,52,11,16
FBgn0031621,0,0,0,0,4,0,0
FBgn0264441,2,0,3,9,11,0,5
FBgn0264444,3,3,3,3,13,7,8
MSTRG.16759,1785,2022,1538,1290,3567,1263,1241
MSTRG.16758,8,14,11,24,30,11,12
MSTRG.16757,40,30,54,34,36,26,38
MSTRG.16756,1434,997,1206,1484,3162,1379,1225
MSTRG.16755,0,188,0,159,0,156,0
MSTRG.16754,0,0,3,6,0,0,3
MSTRG.16753,725,269,488,166,607,241,389
MSTRG.16752,26,3,14,15,13,7,6
MSTRG.16751,34,18,16,6,41,11,24
MSTRG.16750,0,0,0,0,3,0,0
MSTRG.13,20,15,45,20,114,32,27
MSTRG.11190,5,0,5,3,27,0,8
MSTRG.11191,801,465,507,430,1739,534,427
MSTRG.11192,13,11,6,15,13,13,16
MSTRG.11193,9,3,11,13,17,0,3
MSTRG.11194,25,18,19,13,32,23,11
MSTRG.11195,87,36,32,11,102,47,41
MSTRG.11196,109,83,71,87,223,47,70
MSTRG.11197,30,46,38,41,109,50,33
MSTRG.11198,35,19,27,29,60,17,23
MSTRG.11199,5,11,7,26,32,11,5
MSTRG.15479,194,155,165,185,383,179,184
MSTRG.15478,385,420,297,234,654,314,254
MSTRG.15477,1743,1120,1292,1426,3504,1481,1386
MSTRG.15476,14,3,8,6,39,13,19
MSTRG.15475,544,452,393,317,901,226,259
MSTRG.15474,203,179,105,127,319,152,124
MSTRG.15473,6,8,10,0,12,17,13
MSTRG.15472,992,600,486,434,1182,223,395
MSTRG.15471,551,562,630,484,901,359,332
MSTRG.15470,96,44,83,56,181,38,43
FBgn0036075,0,0,0,0,4,4,0
FBgn0036078,0,6,0,1,5,0,0
MSTRG.17831,3,0,0,0,0,0,0
MSTRG.17830,0,6,0,13,0,47,5
MSTRG.17833,569,490,372,305,1006,283,242
MSTRG.17832,303,276,318,279,670,242,214
MSTRG.17835,0,0,0,0,0,0,0
MSTRG.17834,10398,8084,9458,9894,19040,8961,8759
MSTRG.17837,574,409,653,685,987,391,364
MSTRG.17836,83,52,107,65,209,67,57
MSTRG.17839,1375,1022,2242,2582,5333,2282,2582
MSTRG.17838,0,0,0,0,193,0,0
MSTRG.12182,124,58,71,79,168,43,56
MSTRG.10649,567,302,363,335,919,315,336
MSTRG.10648,5,6,11,0,16,4,5
MSTRG.10647,11,6,2,16,22,11,6
MSTRG.10646,840,557,584,517,1546,507,449
MSTRG.10645,347,250,240,203,711,242,253
MSTRG.10644,94,62,35,25,78,38,50
MSTRG.10643,1828,1895,1539,1558,3797,1093,1173
MSTRG.10642,47,74,14,46,66,17,35
MSTRG.10641,31,22,11,30,115,17,49
MSTRG.10640,201,104,136,174,250,99,145
FBgn0032314,0,0,0,0,0,3,0
FBgn0032313,3,0,0,0,20,0,11
FBgn0267154,3,2,7,0,22,4,5
FBgn0032311,0,0,0,0,0,0,0
FBgn0267156,0,0,2,0,2,0,0
FBgn0267159,0,0,0,0,3,2,0
MSTRG.12641,0,0,51,68,0,12,0
MSTRG.12640,30,5,17,26,43,24,22
MSTRG.12643,38,36,95,98,203,64,34
MSTRG.12642,38,66,116,80,279,76,94
MSTRG.12645,77,53,91,128,196,83,63
MSTRG.12644,17,0,0,24,35,14,9
MSTRG.12647,89,74,136,198,359,106,67
MSTRG.12646,2,3,2,8,11,5,3
MSTRG.12649,24,8,50,69,148,17,26
MSTRG.12648,52,41,96,123,159,56,40
MSTRG.17167,943,1519,692,530,1344,588,425
MSTRG.17166,243,170,196,147,506,145,154
MSTRG.17165,95,84,42,20,168,27,38
MSTRG.17164,212,185,195,173,526,189,171
MSTRG.17163,483,449,555,489,1599,665,701
MSTRG.17162,6,0,0,0,0,7,9
MSTRG.17161,3200,1698,1982,1942,3137,1172,2187
MSTRG.17160,9,5,0,0,14,3,3
MSTRG.17169,15,2,2,13,29,6,29
MSTRG.17168,14,0,6,8,50,4,19
MSTRG.12184,0,0,0,0,0,0,10
MSTRG.19033,913,676,826,639,2348,740,733
MSTRG.19032,0,3,3,8,23,6,1
MSTRG.19031,333,241,250,293,679,216,173
MSTRG.19030,6708,5203,4860,6197,13993,6781,5776
MSTRG.19037,2354,1700,1618,1973,4077,1688,1633
MSTRG.19036,283,177,229,188,485,160,133
MSTRG.19035,0,0,6,9,21,1,0
MSTRG.19034,2018,2380,2756,1502,5808,1669,1658
MSTRG.19039,281,189,390,349,799,170,287
MSTRG.19038,111,60,107,78,211,77,98
MSTRG.18926,0,0,3,3,0,7,3
MSTRG.18927,5,0,2,5,0,0,3
MSTRG.18924,63,65,57,73,155,35,59
MSTRG.18925,83,99,117,116,214,93,97
MSTRG.18922,4,0,2,13,15,7,2
MSTRG.18923,433,529,576,281,713,281,509
MSTRG.18920,60,93,219,284,664,197,177
MSTRG.18921,0,0,14,6,11,7,3
MSTRG.18928,928,1505,1010,763,1764,627,586
MSTRG.18929,19,14,8,10,42,0,0
MSTRG.8072,48,56,48,81,116,80,58
MSTRG.8073,17,3,3,7,14,11,7
MSTRG.8070,1880,1803,1445,1652,3709,1229,1261
MSTRG.8071,29,23,47,30,154,27,33
MSTRG.8076,2230,1492,2903,2968,6685,2257,2835
MSTRG.8077,0,0,0,0,0,0,0
MSTRG.8074,0,0,0,0,0,0,0
MSTRG.8075,316,276,203,173,583,237,260
MSTRG.8078,0,0,0,0,0,0,0
MSTRG.8079,0,0,0,0,0,0,0
MSTRG.3576,159,195,144,119,276,78,102
MSTRG.3577,0,2,5,7,12,5,30
MSTRG.3574,162,131,125,126,361,137,103
FBgn0031034,0,0,0,0,0,3,0
FBgn0031033,0,0,0,0,0,0,0
FBgn0031032,0,0,4,0,28,3,0
MSTRG.3570,7609,6976,4750,3974,12600,4410,5008
MSTRG.3571,0,0,0,0,0,0,0
MSTRG.3578,2,0,1,2,0,2,0
MSTRG.3579,74,41,64,21,106,26,27
MSTRG.1312,2637,1567,1524,1824,4774,2209,2259
MSTRG.1313,40,27,26,32,60,21,27
MSTRG.2746,0,0,3,4,9,1,2
MSTRG.2747,139,90,125,147,278,117,106
MSTRG.14162,24,35,17,45,54,18,36
MSTRG.7996,0,0,0,0,4,9,0
MSTRG.1319,0,0,3,0,0,3,0
MSTRG.7997,11057,14677,6045,3387,19858,6857,4893
MSTRG.2742,6,5,9,26,31,8,5
MSTRG.7991,2100,1409,1734,2075,4409,2211,1550
MSTRG.18074,221,162,124,86,351,122,81
MSTRG.18075,1664,1250,1028,1358,4396,774,1377
MSTRG.18076,45,34,45,29,82,31,39
MSTRG.1595,0,0,6,6,0,0,5
MSTRG.1592,0,0,1,2,0,0,0
MSTRG.18071,2521,1123,1822,2375,3150,1447,1344
MSTRG.18072,2170,1731,1525,1578,3692,1274,1356
MSTRG.18073,765,935,672,490,1155,421,380
MSTRG.7993,450,925,183,249,487,276,152
MSTRG.18078,154,132,90,101,267,64,72
MSTRG.18079,803,942,646,544,1415,494,495
FBgn0085612,30,16,35,40,162,42,54
MSTRG.1599,4165,4031,2259,2046,5764,2433,2014
MSTRG.1628,0,8,6,0,9,0,0
MSTRG.9034,126,65,76,80,170,71,94
MSTRG.9037,187,196,143,131,249,113,121
MSTRG.9036,1331,1169,1169,1024,2435,872,713
MSTRG.9031,0,0,0,0,0,0,0
MSTRG.9030,0,0,0,0,0,0,0
MSTRG.9033,564,315,319,378,558,427,305
MSTRG.9032,83,66,94,92,218,70,118
MSTRG.1620,184,98,87,82,280,126,103
MSTRG.1621,99,131,81,47,82,26,30
MSTRG.1622,7,9,14,29,41,11,7
MSTRG.1623,3,6,23,31,74,20,28
MSTRG.1624,96,87,81,47,145,63,46
MSTRG.9038,242,232,105,86,419,130,83
MSTRG.1626,104,88,38,50,285,60,80
MSTRG.1627,0,0,0,0,3,0,0
FBgn0041156,36,19,3,21,29,18,18
FBgn0266008,0,0,0,17,9,0,6
FBgn0266009,0,0,0,0,0,0,5
FBgn0266003,0,0,0,0,0,0,0
FBgn0266004,0,0,0,0,0,0,0
FBgn0266007,0,1,0,0,0,0,3
MSTRG.19802,51,26,22,25,62,48,32
MSTRG.19803,22,13,28,31,47,38,24
MSTRG.19800,90,88,54,74,180,73,84
MSTRG.19801,18,25,7,12,27,18,11
MSTRG.19806,156,115,149,136,431,137,122
MSTRG.19807,454,667,379,344,906,314,289
MSTRG.19804,294,223,256,149,534,127,140
MSTRG.19805,3,0,0,2,0,2,2
FBgn0038203,0,8,0,0,11,0,0
MSTRG.19808,233,204,174,159,413,128,157
MSTRG.19809,53,55,59,65,124,33,30
FBgn0038204,0,0,0,0,0,0,0
MSTRG.5624,0,0,0,0,0,0,0
MSTRG.5625,329,391,502,532,1209,340,362
MSTRG.5626,69,88,5,35,85,89,7
MSTRG.5627,426,275,322,230,696,259,187
MSTRG.5620,1098,262,172,199,469,203,158
MSTRG.5621,0,2,5,8,6,0,4
MSTRG.5622,7618,4244,5046,4649,15938,4646,5904
MSTRG.5623,1411,912,894,1137,2326,1000,1015
MSTRG.5628,80,60,46,5,49,11,14
MSTRG.5629,42,25,18,0,49,15,16
MSTRG.7668,5,2,14,18,9,5,14
MSTRG.7669,17,28,67,85,207,37,52
MSTRG.7666,20,18,5,12,28,11,5
MSTRG.7667,41,36,36,41,79,34,34
MSTRG.7664,0,11,61,48,40,35,8
MSTRG.7665,1494,1001,1043,881,2769,1017,1139
MSTRG.7662,0,0,0,0,8,0,0
MSTRG.7663,0,0,3,0,8,0,0
MSTRG.7660,4,10,2,4,20,8,15
MSTRG.7661,0,3,3,2,10,3,2
MSTRG.11575,0,1,0,3,0,0,0
MSTRG.7088,7,1,20,9,20,5,3
MSTRG.7089,9,16,9,35,37,19,13
MSTRG.7082,1103,1175,872,941,2305,957,913
MSTRG.7083,3,2,4,7,11,3,2
MSTRG.7080,0,0,2,19,1,0,3
MSTRG.7081,3,6,2,12,12,2,2
MSTRG.7086,11,18,22,0,6,4,6
MSTRG.7087,3,0,15,10,17,3,5
MSTRG.7084,5,12,8,12,59,12,23
MSTRG.7085,6,20,9,22,48,5,13
FBgn0000928,0,3,3,4,5,3,0
MSTRG.15919,906,877,545,575,1496,498,464
FBgn0033203,18,7,18,7,3,3,3
MSTRG.240,0,8,0,10,18,27,5
MSTRG.241,7141,4162,6552,9843,0,6767,4314
MSTRG.242,7141,4162,6552,9843,57,6767,4314
MSTRG.243,0,0,0,0,0,0,6
MSTRG.244,0,2,0,2,8,0,4
MSTRG.245,7,4,3,2,27,5,5
MSTRG.246,0,0,0,2,0,0,0
MSTRG.247,52253,38499,55087,92592,90394,36432,31091
MSTRG.248,0,38498,55087,0,11687,36432,0
MSTRG.249,0,0,3,0,0,0,0
MSTRG.20325,44,34,22,25,98,35,21
MSTRG.9956,4,2,37,41,38,15,22
MSTRG.9957,86,87,70,75,142,62,52
MSTRG.9954,2,0,0,9,0,0,0
MSTRG.9955,8,0,0,2,8,2,2
MSTRG.9952,3,11,5,14,18,13,21
MSTRG.9953,41,34,89,158,355,94,115
MSTRG.9950,2,0,9,22,18,6,8
MSTRG.9951,2,0,3,1,3,1,9
MSTRG.9958,9,6,20,24,21,18,10
MSTRG.9959,0,3,23,8,36,4,15
MSTRG.20385,0,3,10,6,22,0,3
MSTRG.20384,15,0,12,8,14,3,30
MSTRG.20387,6,0,6,9,8,0,0
MSTRG.20386,16,11,23,42,48,20,9
MSTRG.20381,2123,1415,1698,1695,4564,1672,1652
MSTRG.20380,234,210,105,170,436,156,134
MSTRG.20383,639,2154,830,783,1743,962,524
MSTRG.20382,410,332,334,319,752,254,268
MSTRG.20389,37,36,38,31,176,84,74
MSTRG.20388,1329,743,955,1055,2035,602,483
FBgn0051269,0,0,0,0,0,0,0
FBgn0040365,0,0,6,2,13,3,0
FBgn0051262,0,8,8,0,19,0,0
FBgn0051265,0,0,0,0,0,0,0
FBgn0051266,0,0,0,0,5,0,0
FBgn0051267,0,0,0,0,5,0,0
MSTRG.7250,0,3,12,2,10,5,4
FBgn0264958,3,3,3,0,0,0,0
FBgn0264956,4,0,0,3,0,0,0
MSTRG.13866,3,0,3,17,15,0,3
MSTRG.13867,3,4,12,9,17,13,11
MSTRG.13864,99,215,231,155,350,96,139
MSTRG.13865,3,0,0,11,7,2,2
MSTRG.13862,2,2,3,8,16,5,9
MSTRG.13863,2,6,0,6,14,6,3
MSTRG.13860,0,2,2,2,4,0,1
MSTRG.13861,2,0,2,14,15,8,7
MSTRG.17369,15,10,6,7,77,0,0
MSTRG.17368,0,0,0,0,0,0,0
MSTRG.13868,21,18,25,10,55,19,25
MSTRG.13869,523,529,353,333,644,216,254
MSTRG.5428,146,139,98,54,225,65,69
FBgn0037765,0,7,6,0,6,0,0
MSTRG.19979,12,0,0,0,13,0,0
MSTRG.5426,158,139,114,90,220,109,96
MSTRG.5427,1506,1562,1085,903,2823,965,844
MSTRG.5424,697,494,398,414,1175,513,389
MSTRG.5425,124,88,99,70,321,65,72
MSTRG.5422,7,14,16,12,14,8,12
MSTRG.5423,6,8,6,3,5,2,0
MSTRG.5420,2,4,2,7,0,0,0
MSTRG.19971,192,178,154,134,315,139,108
MSTRG.16094,24,17,7,13,9,8,0
MSTRG.16095,37,43,34,49,118,63,40
MSTRG.16096,310,339,229,227,585,226,161
MSTRG.16097,129,56,97,66,180,78,70
MSTRG.16090,20,5,33,31,16,7,17
MSTRG.16091,430,369,442,331,797,318,252
MSTRG.16092,869,723,710,685,1533,637,607
MSTRG.16093,310,347,202,200,560,213,184
FBgn0035316,10,18,8,11,3,2,7
MSTRG.16098,0,0,0,2,11,0,0
MSTRG.16099,5340,3637,3850,3882,10112,4020,3520
FBgn0035311,0,0,2,0,0,2,0
MSTRG.4740,1,0,0,9,2,2,0
MSTRG.9597,212,194,175,199,430,180,125
MSTRG.9594,763,451,407,471,1283,429,456
MSTRG.4743,613,581,475,674,1398,548,654
MSTRG.16548,217,190,177,156,396,140,134
MSTRG.16549,1661,1262,1274,1066,3063,1155,1228
MSTRG.16546,0,2,0,7,15,3,3
MSTRG.4744,2922,5810,1909,1647,3487,1855,1390
MSTRG.16544,8,5,7,26,54,11,10
MSTRG.16545,936,680,769,657,1905,637,568
MSTRG.16542,185,123,87,174,318,144,161
MSTRG.16543,0,45,15,27,0,25,0
MSTRG.16540,0,3,0,1,0,0,0
MSTRG.9593,0,0,2,0,9,1,4
MSTRG.4746,2676,4914,1759,1383,3365,1626,1205
MSTRG.4747,8,15,30,12,15,20,28
MSTRG.11749,7,3,19,8,39,9,3
FBgn0267738,0,0,0,3,11,4,14
MSTRG.11019,21,18,10,3,64,24,15
MSTRG.11018,31,58,22,56,122,39,59
MSTRG.11015,1713,1723,1282,972,3291,1350,1237
MSTRG.11014,51,15,25,30,24,25,23
MSTRG.11017,74,48,56,62,108,24,50
MSTRG.11016,9,2,2,8,21,2,3
MSTRG.11011,4080,2286,2395,3149,8031,3005,3060
MSTRG.11010,0,0,0,0,0,0,0
MSTRG.11013,38,27,29,13,96,28,47
MSTRG.11012,263,199,309,274,478,170,234
FBgn0031547,0,0,3,0,8,3,0
FBgn0031546,0,0,0,11,18,0,3
FBgn0030663,3,0,7,6,14,14,7
FBgn0261292,0,0,0,0,14,4,6
FBgn0261293,0,0,0,0,0,0,0
MSTRG.14791,2,0,4,13,8,2,1
MSTRG.14790,3,4,4,7,8,3,14
MSTRG.14793,2,8,5,3,38,3,8
MSTRG.14792,7,6,3,7,30,3,10
MSTRG.14795,0,0,0,6,0,0,0
MSTRG.14794,10,16,24,52,91,36,44
MSTRG.14797,13,5,2,2,10,3,5
MSTRG.14796,0,0,0,0,0,0,0
MSTRG.14799,7,2,0,12,15,8,8
MSTRG.14798,0,3,4,12,17,6,6
MSTRG.18593,5,5,2,3,13,4,1
FBgn0265692,0,0,0,0,5,0,0
MSTRG.7055,11,0,11,19,41,16,27
MSTRG.13419,118,37,74,40,121,28,33
MSTRG.13418,346,222,253,280,698,271,275
MSTRG.13417,2,0,3,11,9,0,0
MSTRG.13416,150,98,129,73,232,127,68
MSTRG.13415,8,4,9,15,12,5,0
MSTRG.13414,100,85,82,19,181,59,67
MSTRG.13413,221,167,104,100,408,103,89
MSTRG.13412,197,175,94,179,483,140,96
MSTRG.13411,2,2,3,0,5,2,1
MSTRG.13410,5,6,10,3,7,0,0
FBgn0265696,1,3,10,5,19,7,14
FBgn0265697,3,0,6,0,9,1,8
MSTRG.10858,193,128,85,124,174,94,59
MSTRG.10859,10,19,2,11,37,16,15
MSTRG.10856,849,590,655,588,1616,548,414
MSTRG.10857,7,8,23,33,78,14,19
MSTRG.10854,388,392,233,174,521,225,188
MSTRG.10855,0,0,0,0,0,0,0
MSTRG.10852,30,29,21,46,84,12,32
MSTRG.10853,20,14,16,20,48,6,35
MSTRG.10850,898,527,374,416,1102,433,399
MSTRG.10851,1871,1661,1448,1088,3611,1205,1416
MSTRG.8534,0,2,0,0,0,3,2
FBgn0267298,0,0,0,1,3,2,0
FBgn0267299,3,0,7,1,0,0,2
FBgn0267296,5,3,7,6,22,3,7
FBgn0267297,0,0,2,0,7,0,0
FBgn0267295,0,0,6,2,8,0,2
FBgn0267292,0,0,3,0,3,2,4
FBgn0267293,0,0,0,0,0,0,0
FBgn0267290,1,0,5,0,6,0,4
FBgn0267291,0,0,0,0,0,2,0
FBgn0039376,9,6,3,5,10,3,4
FBgn0039370,0,0,0,0,0,0,0
FBgn0039371,0,0,2,0,4,2,0
FBgn0039378,0,0,0,8,0,0,0
MSTRG.19486,30,18,41,71,207,45,41
MSTRG.19487,2,2,11,4,8,2,1
MSTRG.19484,6,0,0,9,14,8,3
MSTRG.19485,0,0,0,4,2,0,0
MSTRG.19482,9,2,11,4,32,0,3
MSTRG.19483,1044,1057,830,691,1652,627,543
MSTRG.16931,3,13,16,23,34,27,7
MSTRG.19481,0,0,4,0,92,2,0
MSTRG.6845,82,107,66,57,132,54,49
MSTRG.6844,612,850,519,62,103,82,94
MSTRG.6847,641,725,467,389,899,357,354
MSTRG.1814,613,217,398,239,1870,287,258
MSTRG.6841,0,0,0,0,0,0,0
MSTRG.6840,957,945,1001,1388,2263,727,676
MSTRG.16939,1,0,0,0,1,0,0
MSTRG.6842,147,148,145,186,435,97,144
MSTRG.2548,7,6,14,7,65,21,16
MSTRG.2549,890,721,875,658,2188,568,596
MSTRG.2544,102,82,56,85,168,36,42
MSTRG.2545,1362,2547,615,283,1593,1413,737
MSTRG.2546,150,364,186,101,255,108,81
MSTRG.2547,0,5,2,2,0,0,0
MSTRG.2540,4,0,0,0,2,0,2
MSTRG.2541,70,56,30,18,79,23,47
MSTRG.2542,2,3,0,3,3,0,0
MSTRG.2543,3,3,11,3,8,3,5
FBgn0053402,0,0,1,0,0,0,0
FBgn0053403,0,0,0,0,1,0,0
FBgn0053400,0,0,1,0,0,0,0
FBgn0053401,0,0,0,0,0,0,0
FBgn0053406,0,0,0,0,0,0,0
FBgn0053407,0,0,2,0,1,0,0
FBgn0053404,0,0,0,0,1,0,0
FBgn0053405,0,0,0,0,0,0,0
FBgn0053408,0,0,0,0,0,0,0
FBgn0053409,0,0,0,0,0,0,0
FBgn0038423,8,10,3,3,9,6,4
MSTRG.6197,377,290,371,265,575,247,253
MSTRG.18624,0,0,1,13,5,2,0
MSTRG.18627,611,534,504,382,1310,423,506
MSTRG.18626,404,442,314,277,696,259,231
MSTRG.18621,885,669,638,665,1597,521,554
MSTRG.18620,362,320,195,172,655,184,206
MSTRG.18623,16,9,6,9,47,3,11
MSTRG.6190,632,486,383,255,824,301,339
MSTRG.738,4576,3452,2692,2653,7483,2340,2574
MSTRG.739,872,714,497,600,1415,638,655
MSTRG.730,0,0,5,3,2,3,5
MSTRG.731,6,0,0,0,0,0,2
MSTRG.732,0,3,0,0,8,3,0
MSTRG.733,0,0,0,0,0,0,0
MSTRG.734,10,9,18,13,180,21,52
MSTRG.735,7,7,0,0,3,0,12
MSTRG.736,471,313,305,416,886,327,321
MSTRG.737,5794,3693,3738,4220,9111,4008,3914
MSTRG.8555,17,9,4,12,7,7,14
MSTRG.8554,1922,2182,1440,1342,3188,1010,1014
MSTRG.8557,338,257,252,298,274,192,134
MSTRG.8556,4733,2725,3241,3516,7137,3584,3066
MSTRG.8551,455,635,421,368,818,465,284
MSTRG.8550,233,133,313,254,390,165,206
MSTRG.8553,1317,1563,57,683,1755,785,711
MSTRG.8552,86,94,143,160,157,97,102
MSTRG.8559,28590,38119,22333,18210,42018,16172,15541
MSTRG.8558,39,23,15,41,65,19,12
FBgn0085791,1,1,0,0,0,0,2
FBgn0085790,2,3,0,3,0,0,2
FBgn0085792,1,2,3,0,0,0,2
MSTRG.5127,1163,1085,1430,1198,2719,948,833
MSTRG.5126,4302,2212,2729,2866,9651,3258,3018
MSTRG.5125,0,0,0,1,0,6,0
MSTRG.5124,0,0,0,6,0,0,0
MSTRG.5123,0,3,7,27,9,3,3
MSTRG.5122,5971,5230,4067,4114,11011,3345,3189
MSTRG.5121,170,167,70,117,283,131,67
MSTRG.5120,2104,1459,1393,1056,3748,1096,1081
MSTRG.5129,7,4,3,3,24,9,0
MSTRG.5128,0,1,14,0,32,7,14
MSTRG.5457,3,10,15,15,24,7,3
MSTRG.5456,106,79,64,90,185,66,93
MSTRG.9208,3078,358,210,205,383,185,132
MSTRG.9209,445,410,397,446,1369,374,400
MSTRG.9202,21,5,20,3,19,6,18
MSTRG.9203,667,679,367,370,841,295,415
MSTRG.9200,4,12,83,0,211,20,56
MSTRG.9201,868,661,610,407,1803,554,837
MSTRG.9206,0,0,0,0,5,0,0
MSTRG.9207,304,258,202,229,949,248,232
MSTRG.9204,4,0,0,5,0,0,0
MSTRG.9205,2,0,0,10,11,3,13
MSTRG.5783,6,0,20,7,27,15,0
MSTRG.5782,4,0,10,12,29,0,0
MSTRG.5781,0,0,2,10,13,2,2
MSTRG.5780,159,110,115,85,398,69,161
MSTRG.5787,151,36,85,90,429,37,59
MSTRG.5786,1520,1397,1137,641,2554,675,689
MSTRG.5785,838,1010,887,754,1587,664,531
MSTRG.5784,58,47,60,41,165,28,35
MSTRG.5789,1032,1649,1025,843,1984,870,633
MSTRG.5788,6538,5206,4503,5037,12953,5499,5288
MSTRG.6474,8,0,15,5,26,0,9
MSTRG.6475,0,0,0,0,0,0,0
MSTRG.6476,0,4,0,0,8,13,8
MSTRG.6477,12,0,15,5,20,14,11
MSTRG.6470,6,7,10,0,0,12,6
MSTRG.6471,0,0,6,2,0,6,7
MSTRG.6472,5,0,15,0,5,0,3
MSTRG.6473,4,0,4,0,0,0,0
MSTRG.16398,0,0,0,2,1,0,0
MSTRG.6478,963,747,476,472,1540,584,618
MSTRG.6479,0,1,11,0,3,3,4
MSTRG.98,30383,25802,16511,15995,41427,19826,22594
MSTRG.99,0,9,0,0,0,0,0
MSTRG.92,2659,2231,1704,1549,7657,2126,2380
MSTRG.93,60,38,51,79,84,40,47
MSTRG.90,0,0,0,0,0,0,6
MSTRG.91,2661,2231,1704,1549,7640,2126,2380
MSTRG.96,51,44,71,70,82,29,52
MSTRG.97,0,0,0,0,14,0,0
MSTRG.94,10,4,5,22,21,8,7
MSTRG.95,0,0,0,6673,22224,0,0
MSTRG.5875,3,1,2,0,0,0,2
MSTRG.5874,3,2,0,0,2,0,0
MSTRG.5877,13,8,2,3,10,2,3
FBgn0053878,0,0,0,0,0,0,0
MSTRG.5871,33,23,12,31,25,24,6
MSTRG.5870,2813,1890,1785,1949,5016,2209,2072
MSTRG.5873,0,4,0,0,2,0,0
MSTRG.5872,0,0,0,0,0,0,1
FBgn0053873,0,0,0,0,0,1,0
FBgn0053872,0,1,0,0,2,2,0
FBgn0053871,0,0,0,0,0,1,0
FBgn0053870,0,1,0,0,0,2,0
FBgn0053877,0,0,0,0,0,0,0
FBgn0053876,0,1,0,0,3,1,0
FBgn0053875,0,0,0,0,0,1,0
FBgn0053874,0,1,0,0,3,1,0
MSTRG.16391,72,61,112,137,275,68,40
MSTRG.6788,157,125,117,145,327,107,98
MSTRG.6789,958,509,849,930,1483,472,936
MSTRG.6786,455,548,420,317,1131,370,324
MSTRG.6787,2563,1978,1308,1373,3958,1568,1747
MSTRG.6784,881,701,564,483,1855,436,473
MSTRG.16390,39,12,14,23,56,15,23
MSTRG.6782,0,2,0,2,7,0,0
MSTRG.6783,0,0,0,0,0,0,0
MSTRG.6780,7,1,2,1,5,0,0
MSTRG.6781,1,0,3,1,2,2,2
MSTRG.7785,381,203,180,154,414,108,101
MSTRG.7784,2871,2611,1298,1369,2797,1170,842
MSTRG.7787,228,142,164,104,245,102,114
